FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2023-02-06,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2277,LAX,"Los Angeles, CA",ORD,"Chicago, IL",20,19.0,-1.0,20.0,39.0,542.0,10.0,614,552.0,-22.0,0.0,,0.0,234.0,213.0,183.0,1744.0,,,,,
2021-10-18,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1031,MCO,"Orlando, FL",BNA,"Nashville, TN",1636,1629.0,-7.0,16.0,1645.0,1717.0,9.0,1738,1726.0,-12.0,0.0,,0.0,122.0,117.0,92.0,616.0,,,,,
2021-04-08,Republic Airline,Republic Airline: YX,YX,20452,5765,ATL,"Atlanta, GA",GSO,"Greensboro/High Point, NC",951,951.0,0.0,21.0,1012.0,1108.0,4.0,1110,1112.0,2.0,0.0,,0.0,79.0,81.0,56.0,306.0,,,,,
2023-07-10,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5295,BGM,"Binghamton, NY",LGA,"New York, NY",1620,1602.0,-18.0,13.0,1615.0,1657.0,6.0,1713,1703.0,-10.0,0.0,,0.0,53.0,61.0,42.0,147.0,,,,,
2023-07-29,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5858,LAS,"Las Vegas, NV",RNO,"Reno, NV",2050,2106.0,16.0,10.0,2116.0,2206.0,4.0,2210,2210.0,0.0,0.0,,0.0,80.0,64.0,50.0,345.0,,,,,
2023-08-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,176,BNA,"Nashville, TN",MDW,"Chicago, IL",2200,2154.0,-6.0,15.0,2209.0,2310.0,5.0,2330,2315.0,-15.0,0.0,,0.0,90.0,81.0,61.0,395.0,,,,,
2021-11-23,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,124,LIH,"Lihue, HI",HNL,"Honolulu, HI",713,709.0,-4.0,9.0,718.0,739.0,6.0,749,745.0,-4.0,0.0,,0.0,36.0,36.0,21.0,102.0,,,,,
2019-09-03,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4589,SLC,"Salt Lake City, UT",LGB,"Long Beach, CA",1130,1128.0,-2.0,17.0,1145.0,1216.0,3.0,1234,1219.0,-15.0,0.0,,0.0,124.0,111.0,91.0,588.0,,,,,
2022-05-10,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2315,ATL,"Atlanta, GA",ECP,"Panama City, FL",819,828.0,9.0,11.0,839.0,822.0,3.0,825,825.0,0.0,0.0,,0.0,66.0,57.0,43.0,240.0,,,,,
2021-08-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5666,OKC,"Oklahoma City, OK",DEN,"Denver, CO",725,721.0,-4.0,9.0,730.0,737.0,7.0,800,744.0,-16.0,0.0,,0.0,95.0,83.0,67.0,495.0,,,,,
2020-07-03,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,8799,JFK,"New York, NY",ATL,"Atlanta, GA",1959,1953.0,-6.0,18.0,2011.0,2154.0,7.0,2220,2201.0,-19.0,0.0,,0.0,141.0,128.0,103.0,760.0,,,,,
2021-11-29,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1294,RSW,"Fort Myers, FL",MKE,"Milwaukee, WI",1319,1320.0,1.0,19.0,1339.0,1529.0,6.0,1523,1535.0,12.0,0.0,,0.0,184.0,195.0,170.0,1183.0,,,,,
2021-06-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2692,GSO,"Greensboro/High Point, NC",ATL,"Atlanta, GA",525,524.0,-1.0,9.0,533.0,627.0,7.0,638,634.0,-4.0,0.0,,0.0,73.0,70.0,54.0,306.0,,,,,
2019-11-29,ExpressJet Airlines LLC d/b/a aha!,ExpressJet Airlines LLC d/b/a aha!: EV,EV,20366,4247,IAH,"Houston, TX",LFT,"Lafayette, LA",1155,1147.0,-8.0,17.0,1204.0,1236.0,5.0,1305,1241.0,-24.0,0.0,,0.0,70.0,54.0,32.0,201.0,,,,,
2022-03-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1328,DEN,"Denver, CO",CLT,"Charlotte, NC",1030,1025.0,-5.0,35.0,1100.0,1549.0,10.0,1540,1559.0,19.0,0.0,,0.0,190.0,214.0,169.0,1337.0,0.0,0.0,19.0,0.0,0.0
2019-11-02,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,976,DFW,"Dallas/Fort Worth, TX",MAF,"Midland/Odessa, TX",1625,1658.0,33.0,21.0,1719.0,1810.0,3.0,1738,1813.0,35.0,0.0,,0.0,73.0,75.0,51.0,309.0,16.0,0.0,2.0,0.0,17.0
2021-08-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1396,MCO,"Orlando, FL",SJU,"San Juan, PR",640,642.0,2.0,14.0,656.0,924.0,4.0,935,928.0,-7.0,0.0,,0.0,175.0,166.0,148.0,1189.0,,,,,
2023-05-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3189,AEX,"Alexandria, LA",DFW,"Dallas/Fort Worth, TX",606,556.0,-10.0,19.0,615.0,716.0,13.0,735,729.0,-6.0,0.0,,0.0,89.0,93.0,61.0,285.0,,,,,
2022-11-10,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2171,GRR,"Grand Rapids, MI",DEN,"Denver, CO",1526,1523.0,-3.0,13.0,1536.0,1604.0,10.0,1627,1614.0,-13.0,0.0,,0.0,181.0,171.0,148.0,1015.0,,,,,
2023-04-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5062,MCW,"Mason City, IA",FOD,"Fort Dodge, IA",936,924.0,-12.0,11.0,935.0,952.0,4.0,1012,956.0,-16.0,0.0,,0.0,36.0,32.0,17.0,61.0,,,,,
2021-08-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,2955,ASE,"Aspen, CO",DFW,"Dallas/Fort Worth, TX",1227,1217.0,-10.0,22.0,1239.0,1516.0,18.0,1544,1534.0,-10.0,0.0,,0.0,137.0,137.0,97.0,701.0,,,,,
2020-09-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2315,PHX,"Phoenix, AZ",DEN,"Denver, CO",1902,1858.0,-4.0,27.0,1925.0,2148.0,7.0,2154,2155.0,1.0,0.0,,0.0,112.0,117.0,83.0,602.0,,,,,
2022-11-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3592,SMF,"Sacramento, CA",LAX,"Los Angeles, CA",1355,1349.0,-6.0,17.0,1406.0,1514.0,5.0,1528,1519.0,-9.0,0.0,,0.0,93.0,90.0,68.0,373.0,,,,,
2020-11-16,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,501,LAX,"Los Angeles, CA",SFO,"San Francisco, CA",815,810.0,-5.0,12.0,822.0,914.0,4.0,945,918.0,-27.0,0.0,,0.0,90.0,68.0,52.0,337.0,,,,,
2022-02-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1154,ATL,"Atlanta, GA",JFK,"New York, NY",1859,1856.0,-3.0,13.0,1909.0,2051.0,6.0,2116,2057.0,-19.0,0.0,,0.0,137.0,121.0,102.0,760.0,,,,,
2022-05-03,Envoy Air,Envoy Air: MQ,MQ,20398,3634,DFW,"Dallas/Fort Worth, TX",CHA,"Chattanooga, TN",1436,1528.0,52.0,19.0,1547.0,1815.0,7.0,1734,1822.0,48.0,0.0,,0.0,118.0,114.0,88.0,695.0,4.0,0.0,0.0,0.0,44.0
2022-04-11,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1414,FCA,"Kalispell, MT",SLC,"Salt Lake City, UT",540,541.0,1.0,72.0,653.0,806.0,10.0,734,816.0,42.0,0.0,,0.0,114.0,155.0,73.0,531.0,0.0,0.0,42.0,0.0,0.0
2019-07-01,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,219,ORD,"Chicago, IL",HNL,"Honolulu, HI",1010,1012.0,2.0,44.0,1056.0,1423.0,7.0,1424,1430.0,6.0,0.0,,0.0,554.0,558.0,507.0,4243.0,,,,,
2021-11-10,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2428,RSW,"Fort Myers, FL",ATL,"Atlanta, GA",1700,1653.0,-7.0,15.0,1708.0,1828.0,9.0,1845,1837.0,-8.0,0.0,,0.0,105.0,104.0,80.0,515.0,,,,,
2023-02-13,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2668,OMA,"Omaha, NE",ORD,"Chicago, IL",757,752.0,-5.0,22.0,814.0,921.0,13.0,936,934.0,-2.0,0.0,,0.0,99.0,102.0,67.0,416.0,,,,,
2019-06-06,Envoy Air,Envoy Air: MQ,MQ,20398,3520,PIT,"Pittsburgh, PA",ORD,"Chicago, IL",2035,2024.0,-11.0,9.0,2033.0,2040.0,27.0,2115,2107.0,-8.0,0.0,,0.0,100.0,103.0,67.0,413.0,,,,,
2021-04-09,JetBlue Airways,JetBlue Airways: B6,B6,20409,1401,JFK,"New York, NY",FLL,"Fort Lauderdale, FL",1749,1810.0,21.0,18.0,1828.0,2057.0,8.0,2100,2105.0,5.0,0.0,,0.0,191.0,175.0,149.0,1069.0,,,,,
2019-12-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2363,DFW,"Dallas/Fort Worth, TX",BNA,"Nashville, TN",900,855.0,-5.0,41.0,936.0,1055.0,7.0,1050,1102.0,12.0,0.0,,0.0,110.0,127.0,79.0,631.0,,,,,
2022-01-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1818,BDL,"Hartford, CT",ORD,"Chicago, IL",605,548.0,-17.0,16.0,604.0,710.0,12.0,750,722.0,-28.0,0.0,,0.0,165.0,154.0,126.0,783.0,,,,,
2021-11-25,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,497,SNA,"Santa Ana, CA",SJC,"San Jose, CA",1710,1706.0,-4.0,7.0,1713.0,1811.0,6.0,1830,1817.0,-13.0,0.0,,0.0,80.0,71.0,58.0,342.0,,,,,
2022-07-04,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2362,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",600,558.0,-2.0,13.0,611.0,709.0,8.0,725,717.0,-8.0,0.0,,0.0,85.0,79.0,58.0,337.0,,,,,
2021-01-18,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1205,MSP,"Minneapolis, MN",BWI,"Baltimore, MD",2040,2031.0,-9.0,10.0,2041.0,2338.0,6.0,2359,2344.0,-15.0,0.0,,0.0,139.0,133.0,117.0,936.0,,,,,
2021-12-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4563,OAK,"Oakland, CA",EUG,"Eugene, OR",1905,1926.0,21.0,16.0,1942.0,2044.0,3.0,2035,2047.0,12.0,0.0,,0.0,90.0,81.0,62.0,445.0,,,,,
2019-12-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2299,DEN,"Denver, CO",ONT,"Ontario, CA",2205,2220.0,15.0,18.0,2238.0,2330.0,3.0,2320,2333.0,13.0,0.0,,0.0,135.0,133.0,112.0,819.0,,,,,
2020-03-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1827,MEM,"Memphis, TN",DFW,"Dallas/Fort Worth, TX",741,739.0,-2.0,26.0,805.0,919.0,16.0,940,935.0,-5.0,0.0,,0.0,119.0,116.0,74.0,431.0,,,,,
2021-02-27,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,332,SEA,"Seattle, WA",SJC,"San Jose, CA",1610,1605.0,-5.0,18.0,1623.0,1756.0,4.0,1816,1800.0,-16.0,0.0,,0.0,126.0,115.0,93.0,696.0,,,,,
2019-11-27,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1615,LAX,"Los Angeles, CA",SMF,"Sacramento, CA",1405,1403.0,-2.0,9.0,1412.0,1510.0,3.0,1525,1513.0,-12.0,0.0,,0.0,80.0,70.0,58.0,373.0,,,,,
2022-11-20,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2474,ORD,"Chicago, IL",DTW,"Detroit, MI",1055,1049.0,-6.0,19.0,1108.0,1256.0,7.0,1314,1303.0,-11.0,0.0,,0.0,79.0,74.0,48.0,235.0,,,,,
2022-08-22,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,89,BOS,"Boston, MA",HNL,"Honolulu, HI",900,914.0,14.0,14.0,928.0,1336.0,7.0,1405,1343.0,-22.0,0.0,,0.0,665.0,629.0,608.0,5095.0,,,,,
2022-01-29,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1276,ATL,"Atlanta, GA",LEX,"Lexington, KY",2235,2232.0,-3.0,17.0,2249.0,2341.0,6.0,2350,2347.0,-3.0,0.0,,0.0,75.0,75.0,52.0,304.0,,,,,
2019-10-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2339,BWI,"Baltimore, MD",ATL,"Atlanta, GA",800,802.0,2.0,13.0,815.0,950.0,7.0,955,957.0,2.0,0.0,,0.0,115.0,115.0,95.0,577.0,,,,,
2022-08-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2529,ORD,"Chicago, IL",MCO,"Orlando, FL",1721,1742.0,21.0,18.0,1800.0,2110.0,28.0,2056,2138.0,42.0,0.0,,0.0,155.0,176.0,130.0,1005.0,5.0,0.0,21.0,0.0,16.0
2019-05-15,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2191,PDX,"Portland, OR",DEN,"Denver, CO",710,708.0,-2.0,11.0,719.0,1022.0,6.0,1040,1028.0,-12.0,0.0,,0.0,150.0,140.0,123.0,991.0,,,,,
2023-03-05,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2277,LAX,"Los Angeles, CA",ORD,"Chicago, IL",20,14.0,-6.0,14.0,28.0,528.0,5.0,609,533.0,-36.0,0.0,,0.0,229.0,199.0,180.0,1744.0,,,,,
2020-03-20,Republic Airline,Republic Airline: YX,YX,20452,3616,OMA,"Omaha, NE",ORD,"Chicago, IL",850,846.0,-4.0,14.0,900.0,1005.0,14.0,1027,1019.0,-8.0,0.0,,0.0,97.0,93.0,65.0,416.0,,,,,
2020-11-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2343,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",908,858.0,-10.0,12.0,910.0,1055.0,17.0,1120,1112.0,-8.0,0.0,,0.0,132.0,134.0,105.0,700.0,,,,,
2023-06-19,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1404,MIA,"Miami, FL",ATL,"Atlanta, GA",600,603.0,3.0,15.0,618.0,747.0,8.0,757,755.0,-2.0,0.0,,0.0,117.0,112.0,89.0,594.0,,,,,
2023-07-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2255,CLT,"Charlotte, NC",PIT,"Pittsburgh, PA",743,819.0,36.0,23.0,842.0,1006.0,4.0,908,1010.0,62.0,0.0,,0.0,85.0,111.0,84.0,366.0,36.0,0.0,26.0,0.0,0.0
2023-02-26,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2998,SLC,"Salt Lake City, UT",GEG,"Spokane, WA",1549,1555.0,6.0,19.0,1614.0,1633.0,4.0,1638,1637.0,-1.0,0.0,,0.0,109.0,102.0,79.0,546.0,,,,,
2021-06-09,Republic Airline,Republic Airline: YX,YX,20452,4879,RDU,"Raleigh/Durham, NC",DCA,"Washington, DC",2000,,,,,,,2115,,,1.0,C,0.0,75.0,,,227.0,,,,,
2023-03-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1655,MDW,"Chicago, IL",MCO,"Orlando, FL",825,852.0,27.0,28.0,920.0,1227.0,9.0,1205,1236.0,31.0,0.0,,0.0,160.0,164.0,127.0,990.0,2.0,0.0,4.0,0.0,25.0
2019-12-30,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,342,SJC,"San Jose, CA",SAN,"San Diego, CA",805,811.0,6.0,12.0,823.0,941.0,4.0,930,945.0,15.0,0.0,,0.0,85.0,94.0,78.0,417.0,6.0,0.0,9.0,0.0,0.0
2022-10-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2559,DFW,"Dallas/Fort Worth, TX",MEM,"Memphis, TN",855,847.0,-8.0,16.0,903.0,1011.0,6.0,1022,1017.0,-5.0,0.0,,0.0,87.0,90.0,68.0,431.0,,,,,
2020-11-23,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2288,PHL,"Philadelphia, PA",DEN,"Denver, CO",1627,1620.0,-7.0,10.0,1630.0,1839.0,8.0,1837,1847.0,10.0,0.0,,0.0,250.0,267.0,249.0,1558.0,,,,,
2022-08-18,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2470,CLT,"Charlotte, NC",LAS,"Las Vegas, NV",1130,1126.0,-4.0,26.0,1152.0,1258.0,10.0,1320,1308.0,-12.0,0.0,,0.0,290.0,282.0,246.0,1916.0,,,,,
2020-12-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1826,DEN,"Denver, CO",MIA,"Miami, FL",1002,1041.0,39.0,18.0,1059.0,1613.0,8.0,1554,1621.0,27.0,0.0,,0.0,232.0,220.0,194.0,1709.0,27.0,0.0,0.0,0.0,0.0
2021-12-28,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4879,DTW,"Detroit, MI",ROC,"Rochester, NY",720,720.0,0.0,26.0,746.0,830.0,6.0,843,836.0,-7.0,0.0,,0.0,83.0,76.0,44.0,296.0,,,,,
2020-06-23,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4949,CID,"Cedar Rapids/Iowa City, IA",MSP,"Minneapolis, MN",650,649.0,-1.0,13.0,702.0,742.0,5.0,759,747.0,-12.0,0.0,,0.0,69.0,58.0,40.0,220.0,,,,,
2020-08-02,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5382,RAP,"Rapid City, SD",DEN,"Denver, CO",730,726.0,-4.0,11.0,737.0,829.0,10.0,845,839.0,-6.0,0.0,,0.0,75.0,73.0,52.0,300.0,,,,,
2020-02-14,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,834,EGE,"Eagle, CO",DFW,"Dallas/Fort Worth, TX",1359,1355.0,-4.0,11.0,1406.0,1644.0,10.0,1712,1654.0,-18.0,0.0,,0.0,133.0,119.0,98.0,721.0,,,,,
2019-05-19,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2386,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",700,703.0,3.0,21.0,724.0,1056.0,6.0,1053,1102.0,9.0,0.0,,0.0,173.0,179.0,152.0,1121.0,,,,,
2021-12-04,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5217,GRR,"Grand Rapids, MI",ORD,"Chicago, IL",1400,1357.0,-3.0,11.0,1408.0,1338.0,39.0,1411,1417.0,6.0,0.0,,0.0,71.0,80.0,30.0,137.0,,,,,
2019-03-06,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,917,LGA,"New York, NY",DFW,"Dallas/Fort Worth, TX",1348,1348.0,0.0,14.0,1402.0,1627.0,11.0,1704,1638.0,-26.0,0.0,,0.0,256.0,230.0,205.0,1389.0,,,,,
2020-11-03,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1238,MCO,"Orlando, FL",BOS,"Boston, MA",845,835.0,-10.0,16.0,851.0,1121.0,7.0,1144,1128.0,-16.0,0.0,,0.0,179.0,173.0,150.0,1121.0,,,,,
2022-07-21,Envoy Air,Envoy Air: MQ,MQ,20398,3610,SHV,"Shreveport, LA",DFW,"Dallas/Fort Worth, TX",1435,1430.0,-5.0,6.0,1436.0,1515.0,9.0,1540,1524.0,-16.0,0.0,,0.0,65.0,54.0,39.0,190.0,,,,,
2019-07-01,JetBlue Airways,JetBlue Airways: B6,B6,20409,1804,SJU,"San Juan, PR",JFK,"New York, NY",1827,2100.0,153.0,9.0,2109.0,112.0,7.0,2230,119.0,169.0,0.0,,0.0,243.0,259.0,243.0,1598.0,144.0,0.0,16.0,0.0,9.0
2022-04-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1113,CLT,"Charlotte, NC",JAX,"Jacksonville, FL",1500,1547.0,47.0,15.0,1602.0,1655.0,7.0,1618,1702.0,44.0,0.0,,0.0,78.0,75.0,53.0,328.0,12.0,0.0,0.0,0.0,32.0
2021-08-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2402,LAX,"Los Angeles, CA",BOS,"Boston, MA",2240,2236.0,-4.0,14.0,2250.0,651.0,9.0,705,700.0,-5.0,0.0,,0.0,325.0,324.0,301.0,2611.0,,,,,
2021-06-12,Republic Airline,Republic Airline: YX,YX,20452,3509,BNA,"Nashville, TN",ORD,"Chicago, IL",1127,1122.0,-5.0,24.0,1146.0,1301.0,8.0,1313,1309.0,-4.0,0.0,,0.0,106.0,107.0,75.0,409.0,,,,,
2022-09-10,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2810,EWR,"Newark, NJ",MIA,"Miami, FL",800,800.0,0.0,15.0,815.0,1054.0,6.0,1102,1100.0,-2.0,0.0,,0.0,182.0,180.0,159.0,1085.0,,,,,
2023-05-10,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,354,ABQ,"Albuquerque, NM",LAX,"Los Angeles, CA",1800,1755.0,-5.0,10.0,1805.0,1839.0,7.0,1905,1846.0,-19.0,0.0,,0.0,125.0,111.0,94.0,677.0,,,,,
2022-11-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1614,CLT,"Charlotte, NC",SAV,"Savannah, GA",909,941.0,32.0,19.0,1000.0,1044.0,3.0,1017,1047.0,30.0,0.0,,0.0,68.0,66.0,44.0,213.0,30.0,0.0,0.0,0.0,0.0
2023-03-26,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1110,IND,"Indianapolis, IN",CLT,"Charlotte, NC",610,601.0,-9.0,29.0,630.0,733.0,12.0,747,745.0,-2.0,0.0,,0.0,97.0,104.0,63.0,427.0,,,,,
2022-08-16,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,357,SEA,"Seattle, WA",FAI,"Fairbanks, AK",1840,1834.0,-6.0,18.0,1852.0,2059.0,3.0,2124,2102.0,-22.0,0.0,,0.0,224.0,208.0,187.0,1533.0,,,,,
2019-07-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,447,JFK,"New York, NY",LAX,"Los Angeles, CA",1815,1812.0,-3.0,16.0,1828.0,2036.0,9.0,2140,2045.0,-55.0,0.0,,0.0,385.0,333.0,308.0,2475.0,,,,,
2022-09-05,Republic Airline,Republic Airline: YX,YX,20452,4751,JFK,"New York, NY",DCA,"Washington, DC",2000,1952.0,-8.0,25.0,2017.0,2116.0,7.0,2139,2123.0,-16.0,0.0,,0.0,99.0,91.0,59.0,213.0,,,,,
2021-08-28,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4977,RST,"Rochester, MN",MSP,"Minneapolis, MN",1132,1119.0,-13.0,8.0,1127.0,1154.0,11.0,1222,1205.0,-17.0,0.0,,0.0,50.0,46.0,27.0,76.0,,,,,
2020-12-31,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5811,SFO,"San Francisco, CA",BOI,"Boise, ID",1610,1619.0,9.0,23.0,1642.0,1904.0,4.0,1854,1908.0,14.0,0.0,,0.0,104.0,109.0,82.0,522.0,,,,,
2022-08-24,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2127,JAX,"Jacksonville, FL",ATL,"Atlanta, GA",1202,1236.0,34.0,9.0,1245.0,1328.0,9.0,1317,1337.0,20.0,0.0,,0.0,75.0,61.0,43.0,270.0,0.0,0.0,0.0,0.0,20.0
2023-07-23,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1517,DAL,"Dallas, TX",PHX,"Phoenix, AZ",1340,1351.0,11.0,8.0,1359.0,1358.0,2.0,1405,1400.0,-5.0,0.0,,0.0,145.0,129.0,119.0,879.0,,,,,
2020-01-02,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5325,MSP,"Minneapolis, MN",DSM,"Des Moines, IA",1309,1341.0,32.0,20.0,1401.0,1448.0,5.0,1432,1453.0,21.0,0.0,,0.0,83.0,72.0,47.0,232.0,21.0,0.0,0.0,0.0,0.0
2022-06-15,JetBlue Airways,JetBlue Airways: B6,B6,20409,906,ORD,"Chicago, IL",JFK,"New York, NY",1030,1056.0,26.0,18.0,1114.0,1354.0,5.0,1359,1359.0,0.0,0.0,,0.0,149.0,123.0,100.0,740.0,,,,,
2020-10-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2239,DFW,"Dallas/Fort Worth, TX",MIA,"Miami, FL",1445,1444.0,-1.0,18.0,1502.0,1827.0,4.0,1835,1831.0,-4.0,0.0,,0.0,170.0,167.0,145.0,1121.0,,,,,
2019-07-05,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,1606,MSP,"Minneapolis, MN",CLE,"Cleveland, OH",1112,1103.0,-9.0,17.0,1120.0,1346.0,9.0,1407,1355.0,-12.0,0.0,,0.0,115.0,112.0,86.0,622.0,,,,,
2019-05-25,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,73,SIT,"Sitka, AK",JNU,"Juneau, AK",605,550.0,-15.0,9.0,559.0,620.0,5.0,640,625.0,-15.0,0.0,,0.0,35.0,35.0,21.0,95.0,,,,,
2020-07-09,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,806,LAS,"Las Vegas, NV",ATL,"Atlanta, GA",800,755.0,-5.0,13.0,808.0,1441.0,6.0,1457,1447.0,-10.0,0.0,,0.0,237.0,232.0,213.0,1747.0,,,,,
2021-09-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,782,PHX,"Phoenix, AZ",PHL,"Philadelphia, PA",2319,2310.0,-9.0,9.0,2319.0,557.0,2.0,648,559.0,-49.0,0.0,,0.0,269.0,229.0,218.0,2075.0,,,,,
2021-10-24,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4995,BMI,"Bloomington/Normal, IL",DTW,"Detroit, MI",1600,1555.0,-5.0,11.0,1606.0,1753.0,15.0,1821,1808.0,-13.0,0.0,,0.0,81.0,73.0,47.0,313.0,,,,,
2020-06-19,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1313,LAS,"Las Vegas, NV",ONT,"Ontario, CA",1850,1845.0,-5.0,8.0,1853.0,1928.0,8.0,1950,1936.0,-14.0,0.0,,0.0,60.0,51.0,35.0,197.0,,,,,
2019-04-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5082,MKG,"Muskegon, MI",ORD,"Chicago, IL",600,555.0,-5.0,23.0,618.0,551.0,10.0,609,601.0,-8.0,0.0,,0.0,69.0,66.0,33.0,119.0,,,,,
